DateHeure(UTC);DateHeure;TTW;Latitude;Longitude;HDG;TWA;MODE;BestUpVMG;BestDwnVMG;Speed(kt);TWD;TWS(kt);DTG(nm);DTF(nm);Voile;EffetBoost;DureeChangementVoile;RatioChangementVoile;DureeChangementAmure;RatioChangementAmure;CoeffDuree;PerteEnergie;GainEnergie;EnergieFinIteration
2025-05-16 14:23;2025-05-16 16:23;T+102:00;-51,0787238000917;-101,535997664701;135;-65;HDG;52;135;22,90;70;14,77;2688,02;41,08;Code 0;;;;;;;;1,02;100,00
2025-05-16 14:33;2025-05-16 16:33;T+102:10;-51,1236863229533;-101,464325477453;139;-69;HDG;52;135;24,43;70;14,85;2691,17;37,26;Code 0;;;;;;;;1,01;100,00
2025-05-16 14:43;2025-05-16 16:43;T+102:20;-51,1748891337364;-101,393300764937;138;-68;HDG;52;135;23,95;69;14,77;2694,68;33,21;Code 0;;;;;;;;1,02;100,00
2025-05-16 14:53;2025-05-16 16:53;T+102:30;-51,2243163800159;-101,322207363428;134;-66;HDG;52;135;23,03;67;14,57;2698,09;29,24;Code 0;;;;;;;;1,03;100,00
2025-05-16 15:03;2025-05-16 17:03;T+102:40;-51,2687359014209;-101,248651435717;137;-72;HDG;53;135;24,45;65;14,20;2701,22;25,40;Code 0;;;;;;;;1,06;100,00
2025-05-16 15:13;2025-05-16 17:13;T+102:50;-51,3183899061009;-101,174530637454;137;-73;HDG;53;135;24,47;64;13,97;2704,68;21,34;Code 0;;;;;;;;1,07;100,00
2025-05-16 15:23;2025-05-16 17:23;T+103:00;-51,3680886590504;-101,10026245654;132;-69;HDG;53;134;23,12;63;13,88;2708,13;17,28;Code 0;;;;;;;;1,08;100,00
2025-05-16 15:33;2025-05-16 17:33;T+103:10;-51,4110423909223;-101,023734631675;135;-72;HDG;53;134;24,01;63;13,89;2711,22;13,44;Code 0;;;;;;;;1,08;100,00
2025-05-16 15:43;2025-05-16 17:43;T+103:20;-51,458175631149;-100,948050672646;130;-67;HDG;53;134;22,52;63;13,93;2714,54;9,45;Code 0;;;;;;;;1,08;100,00
2025-05-16 15:53;2025-05-16 17:53;T+103:30;-51,4983696008513;-100,871057099948;130;-66;HDG;53;135;22,37;64;13,97;2717,47;5,70;Code 0;;;;;;;;1,07;100,00
2025-05-16 16:03;2025-05-16 18:03;T+103:40;-51,538284487251;-100,794531353846;129;-64;HDG;53;135;21,83;64;14,07;2720,38;1,98;Code 0;;;;;;;;0,58;100,00
2025-05-16 16:08;2025-05-16 18:08;T+103:45;-51,5590573830149;-100,753255791544;;;;;;;;;2721,91;0,01;;;;;;;;;0,58;100,00
